"","ResultID","AnomalyType"
"1102","0029-200704040000-13433-LSR-ec","Lowest5%SubmStnValues"
"1103","0029-200704040000-13440-LSR-ec","Lowest5%SubmStnValues"
"1104","0029-200704040000-13477-LSR-ec","Lowest5%SubmValues"
"1105","0029-200704040000-13477-LSR-ec","Lowest5%AmbientValues"
"1106","0029-200704040000-13484-LSR-ec","ViolatesLessProtectiveWQStandard"
"1107","0029-200704040000-13499-QLQD-ec","Lowest5%SubmStnValues"
"1108","0029-200704040000-13499-LQD-ec","Lowest5%SubmStnValues"
"1109","0029-200704040000-33137-LSR-ec","Lowest10%SubmValues"
"1110","0029-200704040000-33145-LSR-ec","ViolatesLessProtectiveWQStandard"
"1111","0029-200704050000-13411-LSR-ec","Lowest10%SubmValues"
"1112","0029-200704050000-13411-LSR-ec","Lowest5%SubmStnValues"
"1113","0029-200704050000-33140-LSR-ec","Lowest10%SubmValues"
"1114","0029-200704050000-33140-LSR-ec","Lowest5%SubmStnValues"
"1115","0029-200704050000-33141-LSR-ec","Lowest10%SubmValues"
"1116","0029-200704050000-33142-QLQD-ec","Lowest10%SubmValues"
"1117","0029-200704050000-33142-LQD-ec","Lowest5%SubmValues"
"1118","0029-200704050000-33142-LQD-ec","Lowest5%AmbientValues"
"1119","0029-200704180000-12832-QLQD-ec","Highest90%SubmValues"
"1120","0029-200704180000-12832-QLQD-ec","Highest99%AmbientValues"
"1121","0029-200704180000-12832-QLQD-ec","ViolatesWQStandard"
"1122","0029-200704180000-12832-LQD-ec","Highest90%SubmValues"
"1123","0029-200704180000-12832-LQD-ec","Highest99%AmbientValues"
"1124","0029-200704180000-12832-LQD-ec","ViolatesWQStandard"
"1125","0029-200704180000-13077-LSR-ec","Lowest10%SubmValues"
"1126","0029-200704180000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"1127","0029-200704180000-13410-LSR-ec","Highest95%AmbientValues"
"1128","0029-200704180000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"1129","0029-200704180000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"1130","0029-200704180000-13430-LSR-ec","Highest90%SubmValues"
"1131","0029-200704180000-13430-LSR-ec","Highest99%AmbientValues"
"1132","0029-200704180000-13430-LSR-ec","ViolatesWQStandard"
"1133","0029-200704180000-13431-LSR-ec","ViolatesLessProtectiveWQStandard"
"1134","0029-200704180000-13432-LSR-ec","Highest90%SubmValues"
"1135","0029-200704180000-13432-LSR-ec","Highest99%AmbientValues"
"1136","0029-200704180000-13432-LSR-ec","ViolatesWQStandard"
"1137","0029-200704180000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"1138","0029-200704180000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"1139","0029-200704180000-13440-LSR-ec","Highest95%AmbientValues"
"1140","0029-200704180000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"1141","0029-200704180000-13442-LSR-ec","Highest95%AmbientValues"
"1142","0029-200704180000-13442-LSR-ec","ViolatesWQStandard"
"1143","0029-200704180000-13469-QLQD-ec","Lowest5%SubmValues"
"1144","0029-200704180000-13469-QLQD-ec","Lowest5%SubmStnValues"
"1145","0029-200704180000-13469-QLQD-ec","Lowest5%AmbientValues"
"1146","0029-200704180000-13469-LQD-ec","Lowest5%SubmValues"
"1147","0029-200704180000-13474-LSR-ec","Highest90%SubmValues"
"1148","0029-200704180000-13474-LSR-ec","Highest99%AmbientValues"
"1149","0029-200704180000-13474-LSR-ec","ViolatesWQStandard"
"1150","0029-200704180000-13477-LSR-ec","Lowest5%SubmValues"
"1151","0029-200704180000-13477-LSR-ec","Lowest5%AmbientValues"
"1152","0029-200704180000-13484-LSR-ec","Highest95%AmbientValues"
"1153","0029-200704180000-13484-LSR-ec","ViolatesWQStandard"
"1154","0029-200704180000-13499-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1155","0029-200704180000-13499-LQD-ec","ViolatesLessProtectiveWQStandard"
"1156","0029-200704180000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"1157","0029-200704180000-33134-LSR-ec","Highest90%SubmValues"
"1158","0029-200704180000-33134-LSR-ec","Highest99%AmbientValues"
"1159","0029-200704180000-33134-LSR-ec","ViolatesWQStandard"
"1160","0029-200704180000-33136-LSR-ec","Highest95%AmbientValues"
"1161","0029-200704180000-33136-LSR-ec","ViolatesWQStandard"
"1162","0029-200704180000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"1163","0029-200704180000-33141-LSR-ec","Lowest10%SubmValues"
"1164","0029-200704180000-33142-LSR-ec","Lowest5%SubmValues"
"1165","0029-200704180000-33142-LSR-ec","Lowest5%AmbientValues"
"1166","0029-200704180000-33145-LSR-ec","Highest90%SubmValues"
"1167","0029-200704180000-33145-LSR-ec","Highest99%AmbientValues"
"1168","0029-200704180000-33145-LSR-ec","ViolatesWQStandard"
"1169","0029-200704180000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"1170","0029-200704180000-33152-LSR-ec","Lowest10%SubmValues"
"1171","0029-200704180000-33155-QLQD-ec","Highest95%AmbientValues"
"1172","0029-200704180000-33155-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1173","0029-200704180000-33155-LQD-ec","Highest95%SubmStnValues"
"1174","0029-200704180000-33155-LQD-ec","Highest95%AmbientValues"
"1175","0029-200704180000-33155-LQD-ec","ViolatesWQStandard"
"1176","0029-200705020000-13410-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1177","0029-200705020000-13410-LQD-ec","ViolatesLessProtectiveWQStandard"
"1178","0029-200705020000-13411-LSR-ec","Highest95%AmbientValues"
"1179","0029-200705020000-13411-LSR-ec","ViolatesWQStandard"
"1180","0029-200705020000-13428-LSR-ec","Highest95%AmbientValues"
"1181","0029-200705020000-13428-LSR-ec","ViolatesWQStandard"
"1182","0029-200705020000-13430-LSR-ec","Highest90%SubmValues"
"1183","0029-200705020000-13430-LSR-ec","Highest99%AmbientValues"
"1184","0029-200705020000-13430-LSR-ec","ViolatesWQStandard"
"1185","0029-200705020000-13432-LSR-ec","Highest90%SubmValues"
"1186","0029-200705020000-13432-LSR-ec","Highest99%AmbientValues"
"1187","0029-200705020000-13432-LSR-ec","ViolatesWQStandard"
"1188","0029-200705020000-13434-LSR-ec","Highest90%SubmValues"
"1189","0029-200705020000-13434-LSR-ec","Highest99%AmbientValues"
"1190","0029-200705020000-13434-LSR-ec","ViolatesWQStandard"
"1191","0029-200705020000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"1192","0029-200705020000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"1193","0029-200705020000-13484-LQD-ec","ViolatesLessProtectiveWQStandard"
"1194","0029-200705020000-13499-LSR-ec","ViolatesLessProtectiveWQStandard"
"1195","0029-200705020000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"1196","0029-200705020000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"1197","0029-200705020000-33134-LSR-ec","Highest90%SubmValues"
"1198","0029-200705020000-33134-LSR-ec","Highest99%AmbientValues"
"1199","0029-200705020000-33134-LSR-ec","ViolatesWQStandard"
"1200","0029-200705020000-33136-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1201","0029-200705020000-33136-LQD-ec","ViolatesLessProtectiveWQStandard"
"1202","0029-200705020000-33140-LSR-ec","Highest95%AmbientValues"
"1203","0029-200705020000-33140-LSR-ec","ViolatesWQStandard"
"1204","0029-200705020000-33145-LSR-ec","Highest90%SubmValues"
"1205","0029-200705020000-33145-LSR-ec","Highest99%AmbientValues"
"1206","0029-200705020000-33145-LSR-ec","ViolatesWQStandard"
"1207","0029-200705020000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"1208","0029-200705090000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"1209","0029-200705090000-13474-LSR-ec","ViolatesLessProtectiveWQStandard"
"1210","0029-200705160000-12832-LSR-ec","Highest90%SubmValues"
"1211","0029-200705160000-12832-LSR-ec","Highest99%AmbientValues"
"1212","0029-200705160000-12832-LSR-ec","ViolatesWQStandard"
"1213","0029-200705160000-13077-LSR-ec","Lowest10%SubmValues"
"1214","0029-200705160000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"1215","0029-200705160000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"1216","0029-200705160000-13411-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1217","0029-200705160000-13411-LQD-ec","ViolatesLessProtectiveWQStandard"
"1218","0029-200705160000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"1219","0029-200705160000-13430-QLQD-ec","Highest90%SubmValues"
"1220","0029-200705160000-13430-QLQD-ec","Highest99%AmbientValues"
"1221","0029-200705160000-13430-QLQD-ec","ViolatesWQStandard"
"1222","0029-200705160000-13430-LQD-ec","Highest90%SubmValues"
"1223","0029-200705160000-13430-LQD-ec","Highest99%AmbientValues"
"1224","0029-200705160000-13430-LQD-ec","ViolatesWQStandard"
"1225","0029-200705160000-13432-LSR-ec","Highest95%AmbientValues"
"1226","0029-200705160000-13432-LSR-ec","ViolatesWQStandard"
"1227","0029-200705160000-13434-LSR-ec","Highest95%AmbientValues"
"1228","0029-200705160000-13434-LSR-ec","ViolatesWQStandard"
"1229","0029-200705160000-13438-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1230","0029-200705160000-13438-LQD-ec","ViolatesLessProtectiveWQStandard"
"1231","0029-200705160000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"1232","0029-200705160000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"1233","0029-200705160000-13474-LSR-ec","Highest90%SubmValues"
"1234","0029-200705160000-13474-LSR-ec","Highest99%AmbientValues"
"1235","0029-200705160000-13474-LSR-ec","ViolatesWQStandard"
"1236","0029-200705160000-13484-LSR-ec","ViolatesLessProtectiveWQStandard"
"1237","0029-200705160000-13513-LSR-ec","Lowest10%SubmValues"
"1238","0029-200705160000-13517-LSR-ec","Highest95%AmbientValues"
"1239","0029-200705160000-13517-LSR-ec","ViolatesWQStandard"
"1240","0029-200705160000-33134-LSR-ec","Highest90%SubmValues"
"1241","0029-200705160000-33134-LSR-ec","Highest99%AmbientValues"
"1242","0029-200705160000-33134-LSR-ec","ViolatesWQStandard"
"1243","0029-200705160000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"1244","0029-200705160000-33145-LSR-ec","ViolatesLessProtectiveWQStandard"
"1245","0029-200705160000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"1246","0029-200705160000-33148-LSR-ec","Highest95%AmbientValues"
"1247","0029-200705160000-33148-LSR-ec","ViolatesWQStandard"
"1248","0029-200705160000-33152-QLQD-ec","Lowest5%SubmValues"
"1249","0029-200705160000-33152-LQD-ec","Lowest5%SubmValues"
"1250","0029-200706130000-12832-QLQD-ec","Highest95%AmbientValues"
"1251","0029-200706130000-12832-QLQD-ec","ViolatesWQStandard"
"1252","0029-200706130000-12832-LQD-ec","Highest95%AmbientValues"
"1253","0029-200706130000-12832-LQD-ec","ViolatesWQStandard"
"1254","0029-200706130000-13078-LSR-ec","Highest95%AmbientValues"
"1255","0029-200706130000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"1256","0029-200706130000-13430-LSR-ec","Highest95%AmbientValues"
"1257","0029-200706130000-13430-LSR-ec","ViolatesLessProtectiveWQStandard"
"1258","0029-200706130000-13432-LSR-ec","Highest95%AmbientValues"
"1259","0029-200706130000-13432-LSR-ec","ViolatesWQStandard"
"1260","0029-200706130000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"1261","0029-200706130000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"1262","0029-200706130000-13440-QLQD-ec","Highest95%AmbientValues"
"1263","0029-200706130000-13440-QLQD-ec","ViolatesWQStandard"
"1264","0029-200706130000-13440-LQD-ec","Highest95%AmbientValues"
"1265","0029-200706130000-13440-LQD-ec","ViolatesWQStandard"
"1266","0029-200706130000-13442-LSR-ec","Highest99%AmbientValues"
"1267","0029-200706130000-13442-LSR-ec","ViolatesWQStandard"
"1268","0029-200706130000-13474-LSR-ec","Highest95%AmbientValues"
"1269","0029-200706130000-13474-LSR-ec","ViolatesWQStandard"
"1270","0029-200706130000-13484-QLQD-ec","Highest90%SubmValues"
"1271","0029-200706130000-13484-QLQD-ec","Highest99%AmbientValues"
"1272","0029-200706130000-13484-QLQD-ec","ViolatesWQStandard"
"1273","0029-200706130000-13484-LQD-ec","Highest95%AmbientValues"
"1274","0029-200706130000-13484-LQD-ec","ViolatesLessProtectiveWQStandard"
"1275","0029-200706130000-13499-LSR-ec","Highest95%AmbientValues"
"1276","0029-200706130000-13499-LSR-ec","ViolatesWQStandard"
"1277","0029-200706130000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"1278","0029-200706130000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"1279","0029-200706130000-13607-LSR-ec","Highest95%AmbientValues"
"1280","0029-200706130000-13607-LSR-ec","ViolatesWQStandard"
"1281","0029-200706130000-33145-LSR-ec","Highest90%SubmValues"
"1282","0029-200706130000-33145-LSR-ec","Highest99%AmbientValues"
"1283","0029-200706130000-33145-LSR-ec","ViolatesWQStandard"
"1284","0029-200706130000-33147-LSR-ec","Highest95%AmbientValues"
"1285","0029-200706130000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"1286","0029-200706130000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"1287","0029-200706140000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"1288","0029-200706140000-13469-LSR-ec","Lowest10%SubmValues"
"1289","0029-200706140000-33141-QLQD-ec","Highest95%AmbientValues"
"1290","0029-200706140000-33141-QLQD-ec","ViolatesWQStandard"
"1291","0029-200706140000-33141-LQD-ec","Highest95%AmbientValues"
"1292","0029-200706140000-33141-LQD-ec","ViolatesWQStandard"
"1293","0029-200706140000-33142-LSR-ec","Lowest5%SubmValues"
"1294","0029-200706250000-13432-LSR-ec","Highest90%SubmValues"
"1295","0029-200706250000-13432-LSR-ec","Highest99%AmbientValues"
"1296","0029-200706250000-13432-LSR-ec","ViolatesWQStandard"
"1297","0029-200706250000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"1298","0029-200706250000-13513-LSR-ec","Highest90%SubmValues"
"1299","0029-200706250000-13513-LSR-ec","Highest99%AmbientValues"
"1300","0029-200706250000-13513-LSR-ec","ViolatesWQStandard"
"1301","0029-200706250000-13538-LSR-ec","Highest95%AmbientValues"
"1302","0029-200706250000-13538-LSR-ec","ViolatesWQStandard"
"1303","0029-200706250000-33145-LSR-ec","Highest90%SubmValues"
"1304","0029-200706250000-33145-LSR-ec","Highest99%AmbientValues"
"1305","0029-200706250000-33145-LSR-ec","ViolatesWQStandard"
"1306","0029-200706250000-33153-LSR-ec","Highest95%SubmStnValues"
"1307","0029-200706250000-33153-LSR-ec","Highest95%AmbientValues"
"1308","0029-200706250000-33153-LSR-ec","ViolatesWQStandard"
"1309","0029-200706270000-12832-LSR-ec","Highest95%AmbientValues"
"1310","0029-200706270000-12832-LSR-ec","ViolatesWQStandard"
"1311","0029-200706270000-12848-LSR-ec","ViolatesLessProtectiveWQStandard"
"1312","0029-200706270000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"1313","0029-200706270000-13440-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1314","0029-200706270000-13440-LQD-ec","ViolatesLessProtectiveWQStandard"
"1315","0029-200706270000-13442-LSR-ec","Highest90%SubmValues"
"1316","0029-200706270000-13442-LSR-ec","Highest99%AmbientValues"
"1317","0029-200706270000-13442-LSR-ec","ViolatesWQStandard"
"1318","0029-200706270000-13474-LSR-ec","Highest90%SubmValues"
"1319","0029-200706270000-13474-LSR-ec","Highest99%AmbientValues"
"1320","0029-200706270000-13474-LSR-ec","ViolatesWQStandard"
"1321","0029-200706270000-13499-LSR-ec","ViolatesLessProtectiveWQStandard"
"1322","0029-200706270000-13517-LSR-ec","Highest95%AmbientValues"
"1323","0029-200706270000-13517-LSR-ec","ViolatesWQStandard"
"1324","0029-200706270000-13607-LSR-ec","Highest95%AmbientValues"
"1325","0029-200706270000-13607-LSR-ec","ViolatesWQStandard"
"1326","0029-200706270000-33147-LSR-ec","Highest99%AmbientValues"
"1327","0029-200706270000-33147-LSR-ec","ViolatesWQStandard"
"1328","0029-200706270000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"1329","0029-200706280000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"1330","0029-200706280000-13411-LSR-ec","Highest95%AmbientValues"
"1331","0029-200706280000-13411-LSR-ec","ViolatesWQStandard"
"1332","0029-200706280000-33140-LSR-ec","Highest95%AmbientValues"
"1333","0029-200706280000-33140-LSR-ec","ViolatesWQStandard"
"1334","0029-200706280000-33141-LSR-ec","ViolatesLessProtectiveWQStandard"
"1335","0029-200707050000-13078-QLQD-ec","Highest95%AmbientValues"
"1336","0029-200707050000-13078-QLQD-ec","ViolatesWQStandard"
"1337","0029-200707050000-13078-LQD-ec","Highest95%AmbientValues"
"1338","0029-200707050000-13078-LQD-ec","ViolatesWQStandard"
"1339","0029-200707050000-13410-QLQD-ec","Highest95%AmbientValues"
"1340","0029-200707050000-13410-QLQD-ec","ViolatesWQStandard"
"1341","0029-200707050000-13410-LQD-ec","ViolatesLessProtectiveWQStandard"
"1342","0029-200707050000-13411-LSR-ec","Highest95%AmbientValues"
"1343","0029-200707050000-13411-LSR-ec","ViolatesWQStandard"
"1344","0029-200707050000-13432-LSR-ec","Highest90%SubmValues"
"1345","0029-200707050000-13432-LSR-ec","Highest99%AmbientValues"
"1346","0029-200707050000-13432-LSR-ec","ViolatesWQStandard"
"1347","0029-200707050000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"1348","0029-200707050000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"1349","0029-200707050000-13440-LSR-ec","Highest90%SubmValues"
"1350","0029-200707050000-13440-LSR-ec","Highest99%AmbientValues"
"1351","0029-200707050000-13440-LSR-ec","ViolatesWQStandard"
"1352","0029-200707050000-13442-LSR-ec","Highest95%AmbientValues"
"1353","0029-200707050000-13442-LSR-ec","ViolatesWQStandard"
"1354","0029-200707050000-13499-LSR-ec","Highest90%SubmValues"
"1355","0029-200707050000-13499-LSR-ec","Highest99%AmbientValues"
"1356","0029-200707050000-13499-LSR-ec","ViolatesWQStandard"
"1357","0029-200707050000-13513-LSR-ec","Highest95%AmbientValues"
"1358","0029-200707050000-13513-LSR-ec","ViolatesWQStandard"
"1359","0029-200707050000-13517-LSR-ec","Highest95%SubmStnValues"
"1360","0029-200707050000-13517-LSR-ec","Highest99%AmbientValues"
"1361","0029-200707050000-13517-LSR-ec","ViolatesWQStandard"
"1362","0029-200707050000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"1363","0029-200707050000-13607-LSR-ec","Highest95%AmbientValues"
"1364","0029-200707050000-13607-LSR-ec","ViolatesWQStandard"
"1365","0029-200707050000-33140-LSR-ec","Highest95%AmbientValues"
"1366","0029-200707050000-33140-LSR-ec","ViolatesWQStandard"
"1367","0029-200707050000-33141-LSR-ec","ViolatesLessProtectiveWQStandard"
"1368","0029-200707050000-33145-LSR-ec","Highest95%AmbientValues"
"1369","0029-200707050000-33145-LSR-ec","ViolatesWQStandard"
"1370","0029-200707050000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"1371","0029-200707050000-33148-LSR-ec","Highest95%AmbientValues"
"1372","0029-200707050000-33148-LSR-ec","ViolatesWQStandard"
"1373","0029-200707180000-12832-QLQD-ec","Highest95%AmbientValues"
"1374","0029-200707180000-12832-QLQD-ec","ViolatesWQStandard"
"1375","0029-200707180000-12832-LQD-ec","Highest95%AmbientValues"
"1376","0029-200707180000-12832-LQD-ec","ViolatesWQStandard"
"1377","0029-200707180000-12848-QLQD-ec","Highest90%SubmValues"
"1378","0029-200707180000-12848-QLQD-ec","Highest95%SubmStnValues"
"1379","0029-200707180000-12848-QLQD-ec","Highest99%AmbientValues"
"1380","0029-200707180000-12848-QLQD-ec","ViolatesWQStandard"
"1381","0029-200707180000-12848-LQD-ec","Highest90%SubmValues"
"1382","0029-200707180000-12848-LQD-ec","Highest95%SubmStnValues"
"1383","0029-200707180000-12848-LQD-ec","Highest99%AmbientValues"
"1384","0029-200707180000-12848-LQD-ec","ViolatesWQStandard"
"1385","0029-200707180000-13078-LSR-ec","Highest95%AmbientValues"
"1386","0029-200707180000-13078-LSR-ec","ViolatesWQStandard"
"1387","0029-200707180000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"1388","0029-200707180000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"1389","0029-200707180000-13417-LSR-ec","ViolatesLessProtectiveWQStandard"
"1390","0029-200707180000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"1391","0029-200707180000-13430-QLQD-ec","Highest90%SubmValues"
"1392","0029-200707180000-13430-QLQD-ec","Highest99%AmbientValues"
"1393","0029-200707180000-13430-QLQD-ec","ViolatesWQStandard"
"1394","0029-200707180000-13430-LQD-ec","Highest95%AmbientValues"
